movieId_ref,ML_nb_votes,ML_moy_votes,ML_std_votes,IMDB_nb_votes,IMDB_moy_votes
3584.0,1793,2.8019417475728154,1.0070742559073473,11180.0,7.9
3585.0,2095,3.311688311688312,1.161438992436133,35511.0,6.8
3586.0,545,3.439814814814815,0.9780717072134167,16538.0,7.5
3587.0,1684,3.0752032520325203,1.1354379535118133,32560.0,7.8
3588.0,278,3.3653846153846154,0.9382653571042042,6595.0,7.8
3589.0,74,2.75,1.5890248582070703,1100.0,7.0
3590.0,39,2.8657243816254416,0.8313398706321736,1383.0,6.1
3591.0,1746,3.2603734439834025,0.8898984968645148,13048.0,7.9
3592.0,201,3.2454545454545456,1.3224301678431072,3390.0,3.8
3593.0,2727,1.6005537377296752,1.05382327737807,45165.0,4.4
3594.0,585,3.2572663000785544,1.1015623862591573,12321.0,7.6
3595.0,409,2.290909090909091,1.1413560367797608,3771.0,7.2
3596.0,1447,2.543613707165109,1.1563539251939812,23124.0,5.6
3597.0,4077,2.5608272506082725,1.1602978157802306,100183.0,5.7
3598.0,7228,3.437928082191781,1.0722605780219034,113854.0,5.7
3599.0,5088,3.5955165692007798,0.937832949324242,67946.0,6.4
3600.0,6,2.705681818181818,1.0159724354754363,99.0,4.5
3601.0,41,3.0,1.1481209945740989,1828.0,6.0
3602.0,327,2.6972222222222224,0.9207375326186545,5105.0,6.3
3603.0,1564,2.2777777777777777,1.227410260553666,16713.0,6.9
3604.0,144,3.602803738317757,0.9274686608397776,8897.0,7.2
3605.0,314,2.9033018867924527,1.0401141221545969,5491.0,4.2
3606.0,520,3.8977395048439183,0.8991646344400847,9703.0,6.1
3607.0,869,3.076923076923077,1.0963225241337864,14257.0,5.8
3608.0,2151,3.2832038149063933,1.1930459076896753,40974.0,7.7
3609.0,402,3.585714285714286,1.0494008938555583,11836.0,6.5
3610.0,210,2.5776699029126213,0.9644598243124155,7300.0,6.1
3611.0,194,,,5867.0,5.7
3612.0,539,3.431159420289855,1.1933392224958943,17686.0,6.2
3613.0,1659,3.6336336336336337,0.8648129947993408,24944.0,5.8
3614.0,283,3.131818181818182,0.8596964995174023,21573.0,6.3
3615.0,3141,3.0997835497835498,0.9816969186531382,41289.0,7.3
3616.0,175,2.6263537906137184,1.0114546579213428,6622.0,6.3
3617.0,417,3.178894679100384,1.0369911722941196,7017.0,6.3
3618.0,165,3.3196001950268164,0.9062794680584747,6500.0,5.2
3619.0,97,3.0955882352941178,1.111022775834036,3275.0,5.9
3620.0,262,3.0816326530612246,0.972716634682693,7998.0,7.5
3621.0,40,3.437984496124031,1.2151513407834236,1792.0,7.1
3622.0,1797,3.557275541795666,0.9378023776986969,7128.0,6.7
3623.0,51,2.9613678373382624,1.0371370758333185,399.0,6.7
3624.0,291,3.3247682119205297,0.9419970123222877,5733.0,7.3
3625.0,363,3.3450704225352115,1.1006217375899554,4973.0,7.2
3626.0,5,2.8014440433212995,1.188836086479934,172.0,6.5
3627.0,745,3.468386023294509,1.0938459172743022,13192.0,5.1
3628.0,772,3.3641975308641974,0.8355949130371573,12505.0,6.2
3629.0,436,4.088090551181103,0.8816560978123723,1424.0,7.2
3630.0,66,2.522727272727273,1.3466346747154097,1079.0,5.8
3631.0,285,3.121212121212121,0.9684903122119937,6143.0,5.9
3632.0,8023,3.734417344173442,0.9222092149941367,88829.0,6.3
3633.0,1364,3.4058779761904763,0.9289390981915536,6556.0,6.1
3634.0,970,4.0206703910614525,0.7770963548389517,5032.0,6.7
3635.0,29,3.541517109356305,0.8029306632322096,1372.0,5.7
3636.0,87,2.9056603773584904,1.1182773658863443,1669.0,5.6
3637.0,7338,3.7658227848101267,1.0894264342560671,134910.0,7.6
3638.0,4654,3.1476495726495726,0.9222817242145025,95544.0,6.9
3639.0,214,3.483749349973999,0.830221480840657,2057.0,6.8
3640.0,1769,3.3072916666666665,0.7992423770002329,33165.0,7.7
3641.0,480,3.4507042253521125,1.0992040288235352,12434.0,7.6
3642.0,1325,2.888888888888889,1.2149115609829801,12151.0,6.9
3643.0,101,3.313588850174216,0.8461699053301502,1704.0,6.0
3644.0,105,3.1640625,1.0467435803557013,6661.0,7.0
3645.0,54,3.8393574297188753,0.9991413595714427,1720.0,6.6
3646.0,1211,2.4016290726817044,1.1403006998190197,16656.0,4.4
3647.0,60,2.5,1.0408329997330663,2285.0,6.2
3648.0,1394,2.817073170731707,1.0985742587496548,27291.0,5.7
3649.0,104,3.0576234788833214,0.9607674038299286,297.0,7.8
3650.0,66,2.962962962962963,1.1173967507450067,624.0,8.1
3651.0,59,2.3653846153846154,1.3383399591112288,429.0,6.6
3652.0,244,3.0425531914893615,1.099495601404389,4325.0,5.6
3653.0,202,,,4945.0,6.2
3654.0,203,3.8141542002301496,0.7674012229172366,2132.0,6.4
3655.0,27,3.636085626911315,0.995687310172931,270.0,6.3
3656.0,57,3.0952380952380953,0.9952267030562386,3018.0,6.4
3657.0,1246,3.3275862068965516,0.7936788446055396,18212.0,4.6
3658.0,7,3.699481865284974,0.9969302185756225,291.0,5.5
3659.0,28,3.331168831168831,1.1464933453437833,1073.0,4.4
3660.0,318,,,10990.0,6.1
3661.0,4637,,,31740.0,6.2
3662.0,156,,,3117.0,7.7
3663.0,771,,,24131.0,5.3
3664.0,1524,,,30052.0,6.7
3665.0,18434,,,233142.0,7.9
3666.0,433,,,10010.0,5.8
3667.0,55,1.868421052631579,0.9748635041248807,2111.0,5.7
3668.0,154,3.650088809946714,0.9471345101472323,2865.0,5.9
3669.0,753,2.5091145833333335,0.9983250972960711,8780.0,6.0
3670.0,90,3.4479166666666665,1.1931364387208652,1890.0,6.9
3671.0,255,3.876319041734005,0.9177576218231706,2836.0,7.0
3672.0,8,2.882248520710059,1.0222835509502366,483.0,5.5
3673.0,134,2.3453389830508473,1.1698424568988834,2087.0,5.9
3674.0,405,2.547169811320755,1.1079811748507558,20644.0,6.5
3675.0,20,3.792766631467793,0.9548472005304615,506.0,5.2
3676.0,1107,3.602435253189022,1.1795260786709447,14792.0,4.2
3677.0,643,4.051041666666666,0.9412921336227205,9462.0,5.3
3678.0,3862,3.6790865384615383,0.9299670325606576,92609.0,8.0
3679.0,10246,3.93075117370892,0.9193439599863188,50918.0,7.5
3680.0,265,3.760450160771704,0.9728633113176991,3495.0,5.5
3681.0,126,3.9730487278999567,0.7339147194294379,257.0,7.3
3682.0,333,3.589673913043478,0.8185739134951087,6709.0,7.0
3683.0,2418,4.033346526815753,0.7958884733686508,91063.0,7.0
3684.0,1246,3.3351528384279474,0.8569808935367679,36882.0,6.5
3685.0,730,3.5922501100836635,0.8724676639521135,24482.0,5.5
3686.0,335,3.2396593673965937,0.8457720975510611,6795.0,7.3
3687.0,144,3.196078431372549,1.2372486870979051,1666.0,5.8
3688.0,115,2.703719723183391,1.1318427189544893,1134.0,5.5
3689.0,343,2.061688311688312,1.1115876254292019,3777.0,5.8
3690.0,78,2.043563068920676,1.0562257376350248,788.0,4.5
3691.0,1100,2.5195121951219512,0.9623346591358322,30487.0,7.6
3692.0,558,2.3594771241830066,1.1350706143121585,5023.0,6.1
3693.0,1614,2.795774647887324,1.1808380949310548,15559.0,6.8
3694.0,959,2.282493368700265,1.156232482596944,12997.0,7.6
3695.0,703,2.01294498381877,1.182870463185922,6095.0,7.3
3696.0,1046,2.864764267990074,1.1322715826291412,22579.0,7.0
3697.0,169,2.834076137418756,0.9940851286925095,3135.0,3.4
3698.0,1456,3.1899909420289854,0.8877975945250195,25727.0,7.7
3699.0,130,3.4160295930949447,0.8712304207785642,3974.0,3.9
3700.0,85,3.547008547008547,1.0070677406895359,1488.0,5.8
3701.0,542,3.151986183074266,0.8821485805506583,5613.0,6.5
3702.0,614,3.5377903682719545,0.9344232172240132,10379.0,5.9
3703.0,164,3.6472133394243946,0.9427799522258071,8242.0,5.7
3704.0,141,3.1009933774834435,0.951738315267018,3402.0,4.5
3705.0,101,2.683553597650514,0.929352507234876,2041.0,4.6
3706.0,110,3.574294205052006,0.9913488963693927,2209.0,4.4
3707.0,114,2.963932518906341,1.0130877592866319,1716.0,4.6
3708.0,728,2.979880774962742,0.9374377556961416,9500.0,6.5
3709.0,76,2.381638846737481,1.0017217928253135,2120.0,6.2
3710.0,448,2.259282970550576,0.9238611828676566,6170.0,6.0
3711.0,1105,3.1083916083916083,0.9788967995424427,30551.0,5.1
3712.0,685,3.236129905277402,0.9347683767204465,25784.0,7.5
3713.0,15713,3.7818877551020407,0.8045608531347975,290999.0,7.0
3714.0,14515,3.058411214953271,0.8921142788042372,691120.0,8.3
3715.0,1294,2.387959866220736,1.0821874682811101,36064.0,7.0
3716.0,217,2.310502283105023,0.949132498046492,1513.0,7.3
3717.0,2550,3.066488525620874,1.03595814995629,21869.0,7.0
3718.0,1336,3.3646616541353382,1.0534601152298892,16811.0,4.6
3719.0,48,2.9856230031948883,1.0914664675222814,1295.0,6.7
3720.0,958,3.6306451612903228,0.9670815663396404,11738.0,5.2
3721.0,599,2.6,1.084580928042571,10012.0,4.8
3722.0,617,2.237704918032787,1.1240053283423868,5106.0,6.2
3723.0,135,3.586206896551724,0.8812999802407883,586.0,4.6
3724.0,2869,3.7035452322738385,0.8801216387129276,32582.0,7.6
3725.0,138,3.0801033591731266,1.0731253033781027,5785.0,6.2
3726.0,510,3.544799176107106,0.9054822920839872,7181.0,4.1
3727.0,273,3.628054298642534,0.9024575528689124,3888.0,4.4
3728.0,489,3.8444034440344406,0.8499254065142251,3022.0,6.8
3729.0,634,3.2788697788697787,0.9059434174668459,10682.0,7.1
3730.0,219,4.089211618257261,0.8181328911488879,7071.0,7.5
3731.0,407,3.5160550458715596,0.9188096068991564,12039.0,7.4
3732.0,7581,3.0610389610389612,0.9760352202058339,113568.0,7.7
3733.0,3845,3.817276814386641,0.7646450416032643,90413.0,6.0
3734.0,5186,3.6024305555555554,0.900499858501191,106583.0,7.2
3735.0,205,3.9252971137521224,0.7066763324700207,17762.0,6.9
3736.0,154,3.9538310412573674,0.9132284919358143,2425.0,6.8
3737.0,2946,3.783505154639175,1.0890581958092518,39682.0,7.6
3738.0,1435,3.43359375,0.8397075218541785,33593.0,4.0
3739.0,253,3.972938144329897,1.0818754059949813,8732.0,5.8
3740.0,477,3.4552910582116425,0.9749008580236502,9335.0,5.0
3741.0,62,4.044859813084112,0.823819499929282,1568.0,5.7
3742.0,15977,3.8960286817429672,0.9823641929373371,161702.0,5.5
3743.0,3061,2.6677966101694914,1.1384528681923776,90718.0,5.3
3744.0,3214,2.977953926182809,0.9398455658609836,100152.0,7.2
3745.0,3458,3.258839779005525,0.9601519775370296,52180.0,5.7
3746.0,199,3.7724795640326976,1.15263068507043,2359.0,7.1
3747.0,2903,3.6330108827085854,0.954705945184193,25855.0,7.6
3748.0,4357,,,85604.0,6.7
3749.0,705,3.2576923076923077,1.3297936766359622,16954.0,6.9
3750.0,4700,2.4,1.6733200530681511,109792.0,5.9
3751.0,1824,3.5813501699854298,0.9327939069507089,19074.0,5.7
3752.0,5614,2.9834029997541185,1.0463416566931032,181853.0,6.1
3753.0,684,3.463347752201452,1.040001727292279,9927.0,6.2
3754.0,1577,2.261828644501279,1.1235372718911816,31378.0,4.9
3755.0,789,3.0724989874443094,0.9594086113556018,78950.0,7.5
3756.0,2621,3.102409638554217,0.9161159117588185,48772.0,7.3
3757.0,13555,2.9216867469879517,1.1166203574299964,339612.0,7.3
3758.0,29,2.852439024390244,1.1004806251349153,282.0,6.4
3759.0,25090,3.172514619883041,0.9826758747343913,238275.0,7.9
3760.0,2047,3.408536585365854,1.0246628015916697,30159.0,3.7
3761.0,2326,3.6597560975609755,1.00461767060038,52688.0,6.2
3762.0,3147,2.375,1.3164173143249618,54848.0,5.9
3763.0,596,3.4379310344827587,0.8255357141870361,21526.0,7.1
3764.0,146,2.6955420466058766,0.9321616489438568,6030.0,6.1
3765.0,7024,3.0550161812297736,0.9162400668639896,108843.0,7.6
3766.0,824,2.488157894736842,0.9415692204544962,10427.0,5.8
3767.0,21,2.0969827586206895,1.0146186080436757,1592.0,7.3
3768.0,1990,2.098404255319149,1.0170008751922701,79895.0,6.7
3769.0,2836,3.4023494860499266,0.880137222608531,35360.0,7.3
3770.0,4627,3.359717868338558,0.8212326929838882,133550.0,7.4
3771.0,3932,3.4634353741496597,0.8518582359047397,89104.0,7.2
3772.0,787,2.5161290322580645,1.17957528350774,11463.0,7.3
3773.0,1723,2.7908011869436202,1.007772887218423,32665.0,6.5
3774.0,17617,2.0540123456790123,1.030952524710156,709533.0,8.3
3775.0,552,3.2339449541284404,1.1274537178220596,7408.0,5.8
3776.0,39,3.22265625,1.026822546656838,988.0,4.3
3777.0,10207,2.8496503496503496,1.3068548485556988,167178.0,7.3
3778.0,5010,3.12,1.2770408502993682,127824.0,5.5
3779.0,5504,2.4375,1.3479481761975443,157926.0,7.3
3780.0,2018,2.5873015873015874,1.2100898562988864,25475.0,7.0
3781.0,8554,2.6621621621621623,1.1324995728720089,179169.0,6.4
3782.0,5887,2.7,1.0330121460852875,78574.0,7.3
3783.0,2525,3.81891495601173,0.7921244349168546,58126.0,6.7
3784.0,982,3.1371994342291374,0.9957031925585551,22690.0,7.3
3785.0,18913,2.7693544681828626,1.1571203423778085,467198.0,7.8
3786.0,4548,3.3649674620390457,1.0764022635181825,96493.0,6.8
3787.0,655,3.828,0.9582549269427317,6814.0,7.1
3788.0,9075,3.8653072946582423,0.8939980459097411,167122.0,6.2
3789.0,59,4.005368098159509,0.9201876617329717,1699.0,6.6
3790.0,19459,3.338709677419355,1.0538417821193764,262127.0,7.8
3791.0,348,3.091043452556902,0.9583981894167865,3042.0,7.3
3792.0,2940,3.3353413654618476,1.121183483271597,19449.0,6.8
3793.0,1186,3.5990091633762944,0.8659519257482203,30128.0,4.9
3794.0,1047,3.2717917675544794,1.0980604102076887,12343.0,5.8
3795.0,81,3.4923664122137406,0.9932429427831901,1488.0,6.3
3796.0,3366,3.0827586206896553,1.010386671553836,50349.0,7.3
3797.0,16379,2.272200772200772,1.063961890892112,185196.0,7.6
3798.0,326,3.2247191011235956,0.9576542381292731,5704.0,6.5
3799.0,2389,1.8702147525676938,1.2277781203119478,37497.0,6.9
3800.0,1970,2.7906976744186047,1.3328833681495544,18557.0,7.3
3801.0,119,4.060517038777908,0.7486090354462202,4014.0,6.3
3802.0,2324,2.528206850235057,0.9769918007279288,36105.0,6.5
3803.0,1882,3.1285714285714286,1.1778773102421123,24736.0,6.1
3804.0,3507,2.2549019607843137,1.2864650248109815,43962.0,7.0
3805.0,623,3.01953125,1.098320736379237,12962.0,6.9
3806.0,365,3.088235294117647,1.0181096027658296,12693.0,7.0
3807.0,57,3.1808035714285716,0.9463871141507669,2478.0,4.1
3808.0,132,3.87,1.0755123930622656,5690.0,6.8
3809.0,312,3.3927824267782425,0.9672096675338772,5726.0,7.5
3810.0,1613,2.955108359133127,0.9056398019934597,24160.0,7.7
3811.0,64,4.033463469046291,0.8313380028125297,1254.0,6.5
3812.0,85,3.5431980906921243,0.8865547141171732,1424.0,6.4
3813.0,43,3.5192660550458714,0.9339862647210257,1424.0,4.1
3814.0,1934,3.972684085510689,0.7948300968808371,27279.0,6.1
3815.0,315,,,7736.0,5.4
3816.0,2980,3.8111510791366907,0.9305008776083331,53578.0,6.2
3817.0,757,3.1013513513513513,1.3446487796501312,7699.0,6.7
3818.0,1509,2.576923076923077,1.0035362575626827,49323.0,6.8
3819.0,15,4.082474226804123,0.8720833374585816,250.0,5.2
3820.0,23,1.8159203980099503,1.1612257634206373,492.0,7.2
3821.0,22,2.25999266593326,1.1452099993972662,317.0,4.4
3822.0,96,3.8153846153846156,0.9603095413323075,3310.0,6.7
3823.0,1209,3.5965770171149143,0.9012997257555134,14026.0,7.4
3824.0,2000,2.34588804422944,1.1132712049806097,22157.0,6.2
3825.0,642,2.731420161883738,1.1078833709407951,7184.0,5.6
3826.0,156,2.5248339789706695,0.9760372534820035,8339.0,6.9
3827.0,221,3.095813679245283,0.922017432234657,7806.0,6.5
3828.0,1100,3.0,1.2649110640673518,11297.0,6.6
3829.0,844,2.8780487804878048,1.0884650189881968,11665.0,6.8
3830.0,726,2.7951070336391437,1.219438887425319,12643.0,5.6
3831.0,3883,3.6620843989769822,0.8624763128255272,70280.0,5.3
3832.0,33,3.4479166666666665,1.068818624345708,716.0,7.0
3833.0,3,2.3662420382165603,1.173294650715016,43.0,6.8
3834.0,140,2.8173076923076925,0.8840747215227411,3082.0,7.5
3835.0,91,2.609896432681243,0.9703287548492312,2836.0,5.6
3836.0,82,3.800092980009298,0.8169825313107842,1970.0,7.0
3837.0,6,2.7587064676616917,1.1470383933062849,349.0,5.7
3838.0,34,2.45,1.1548213888698922,942.0,6.3
3839.0,712,2.497422680412371,1.3081029085585378,9126.0,7.2
3840.0,874,2.5871985157699444,1.1482989437579871,9302.0,6.2
3841.0,705,2.7649186256781193,0.9176983402381165,12475.0,6.2
3842.0,238,,,2506.0,5.8
3843.0,760,2.8303886925795054,1.2375030012769912,17084.0,7.3
3844.0,127,3.5108245781598217,1.0269663389106745,4156.0,6.5
3845.0,4220,3.2142857142857144,1.0049140345068173,97600.0,6.5
3846.0,10516,3.0035971223021583,0.9747344366106986,147415.0,7.3
3847.0,1436,2.7181818181818183,1.2521821307987893,10652.0,6.6
3848.0,59,2.922680412371134,0.8457621260633286,687.0,5.7
3849.0,37,3.74618320610687,0.8517981503339193,1649.0,5.9
3850.0,511,2.8,1.072978122461987,4956.0,5.9
3851.0,1344,,,22061.0,7.3
3852.0,1346,3.5025041736227047,0.9127404132204178,28977.0,6.7
3853.0,436,3.1470588235294117,1.0643970952941333,7933.0,5.5
3854.0,88,3.6374570446735395,0.9991405241213975,3865.0,6.4
3855.0,79,3.677685950413223,1.0800670843171123,2713.0,5.3
3856.0,632,2.2,0.8366600265340756,11471.0,7.5
3857.0,43,2.6140939597315436,1.1161100442808722,2168.0,5.0
3858.0,126,2.9753886010362693,1.1268635715892816,3131.0,6.3
3859.0,254,3.6341743119266057,0.9848283621417669,6431.0,7.4
3860.0,54,3.037878787878788,0.9857078911219321,713.0,4.9
3861.0,215,,,1824.0,4.9
3862.0,40,3.142105263157895,0.9866980374206011,1051.0,6.6
3863.0,2193,3.030786488844572,1.052320851464632,16977.0,7.6
3864.0,3338,2.49816715542522,1.1610091929925357,104746.0,7.8
3865.0,1044,3.2804123711340205,1.0599802532632847,10124.0,5.5
3866.0,5128,2.706896551724138,1.2572450137624493,167781.0,7.5
3867.0,136,2.7873563218390807,1.044454302572907,5397.0,6.6
3868.0,44,3.578291087489779,1.0180175778316924,1128.0,6.7
3869.0,95,3.1342930812204557,1.0049380361647533,2756.0,6.2
3870.0,426,3.4649532710280373,1.0391110988438261,8494.0,5.7
3871.0,180,3.7736009044658,0.9981819339237968,8088.0,6.5
3872.0,223,3.7489583333333334,0.9217840095512827,4619.0,6.4
3873.0,37,3.5886792452830187,0.960641696362891,707.0,5.7
3874.0,231,3.1732673267326734,1.0498467592090677,1787.0,7.2
3875.0,46,3.3142857142857145,1.1440841627382887,1405.0,6.8
3876.0,158,3.074074074074074,1.175245487833778,2830.0,6.4
3877.0,508,2.1007431874483897,0.954203112260357,4223.0,7.0
3878.0,1272,2.925,1.0807444076081407,11292.0,7.4
3879.0,84,2.889526542324247,0.9813359074901193,3054.0,5.8
3880.0,207,3.548076923076923,1.0393221062920452,1858.0,7.2
3881.0,47,3.5681818181818183,1.4057200827508125,1123.0,4.6
3882.0,2946,,,49257.0,6.8
3883.0,214,2.6864406779661016,1.1813869153812457,7528.0,6.8
3884.0,510,2.3586065573770494,0.9841792265211006,9536.0,4.3
3885.0,1245,3.198019801980198,1.0883352752014066,36737.0,2.9
3886.0,455,3.123152709359606,1.0362756577960532,7676.0,2.2
3887.0,601,3.111111111111111,0.8125616347431192,16678.0,6.4
3888.0,305,3.2719298245614037,1.077655256624458,5169.0,5.1
3889.0,5532,2.4542536115569824,1.1351954189671367,110054.0,7.3
3890.0,163,2.0714285714285716,1.1338934190276817,2875.0,6.5
3891.0,451,1.9107142857142858,1.0097081667544252,3007.0,5.5
3892.0,307,2.9732704402515724,1.0341530598692967,2234.0,5.4
3893.0,1760,3.204011214147078,0.9853330563676685,26327.0,5.8
3894.0,1319,3.53525641025641,1.1403341042490496,33173.0,5.4
3895.0,18,2.5123216601815823,0.9710972133103148,336.0,5.2
3896.0,491,3.2716535433070866,1.014677393129437,24187.0,7.1
3897.0,68,3.8554030595638493,0.8647583610562746,1178.0,7.1
3898.0,80,2.772517321016166,0.9333618003100362,830.0,5.4
3899.0,113,2.672727272727273,1.046237446573575,1012.0,4.6
3900.0,74,2.857142857142857,1.0902333588934396,3724.0,6.1
3901.0,79,2.8439575033200533,1.1021105276753815,2057.0,6.5
3902.0,522,2.9277777777777776,1.1935244548059014,13066.0,5.4
3903.0,661,3.327450980392157,1.1862198331954992,23038.0,4.8
3904.0,2096,1.375,0.8345229603962802,103737.0,8.1
3905.0,20,3.25,1.1964075298340477,591.0,6.1
3906.0,489,3.1716049382716047,0.8707619526560488,19827.0,5.9
3907.0,148,3.0,0.8111071056538126,5748.0,6.8
3908.0,7018,2.142728093947606,1.053474815694348,234845.0,6.8
3909.0,2008,2.8094867807153965,1.0789779190988387,36531.0,5.9
3910.0,24,3.8439927498705333,1.077633458059508,530.0,6.0
3911.0,355,3.8369607651766544,0.9287918315200933,8468.0,7.2
3912.0,185,2.479245283018868,1.1425580169882426,6930.0,6.6
3913.0,797,3.134920634920635,1.3332857134353435,20526.0,5.4
3914.0,333,3.430930930930931,1.0440759611661283,8394.0,6.6
3915.0,1438,,,79477.0,6.7
3916.0,59,,,1902.0,5.4
3917.0,64,3.306244830438379,1.0767939401371478,1597.0,6.8
3918.0,935,2.918940609951846,1.1348134682470807,15733.0,4.7
3919.0,1508,2.4445205479452055,1.0679924131293055,41437.0,6.0
3920.0,346,3.6134328358208956,1.0584554788534983,5095.0,7.3
3921.0,4313,2.5555555555555554,1.0158036384346296,96629.0,6.1
3922.0,187,2.4521739130434783,1.1316303892658557,8239.0,5.4
3923.0,246,2.510204081632653,0.9623227955874621,6034.0,5.9
3924.0,78,2.826923076923077,1.0562950538363989,1644.0,7.1
3925.0,636,3.9022727272727273,0.9308406672219233,6164.0,6.6
3926.0,1636,3.2804659498207887,0.8795064296978139,46241.0,6.1
3927.0,537,3.508364312267658,0.8043731532915153,16876.0,5.8
3928.0,284,3.4191866527632953,1.0489018840722861,7467.0,6.3
3929.0,14,3.90398293029872,0.9628193759503187,468.0,6.7
3930.0,31,3.272944550669216,0.9626142289932288,220.0,7.6
3931.0,22,1.8727810650887573,1.0704771769197143,487.0,7.0
3932.0,50,3.5762362637362637,0.9261522125295515,1239.0,6.7
3933.0,721,2.1346153846153846,1.1923341409342632,5296.0,7.3
3934.0,238,2.9235294117647057,1.1273279679573889,1888.0,6.9
3935.0,89,,,4403.0,7.4
3936.0,152,3.5009225092250924,0.9706882848240301,5999.0,6.2
3937.0,980,2.945439739413681,0.8811254771466611,4955.0,7.8
3938.0,175,2.1646341463414633,1.1311400352919931,5658.0,8.0
3939.0,69,1.8297872340425532,1.236108217688025,1946.0,5.2
3940.0,244,1.5940594059405941,1.213904591158483,3565.0,5.7
3941.0,61,1.8954545454545455,1.1752326620042237,3405.0,6.2
3942.0,244,1.644736842105263,1.2097020846782465,4279.0,7.4
3943.0,566,3.146291208791209,1.159655350227765,12359.0,7.6
3944.0,110,2.5789473684210527,1.2001461899256198,2118.0,8.0
3945.0,387,1.8203125,1.3442937287641534,11178.0,7.4
3946.0,821,2.3547511312217195,1.0139147641981334,7847.0,7.6
3947.0,372,3.55036496350365,0.9703291242135134,3067.0,6.9
3948.0,237,3.4512823776490804,0.9597937083468123,7824.0,6.6
3949.0,559,4.033585945573544,0.9181531229567991,9158.0,7.8
3950.0,726,3.534775888717156,0.8507923994072785,12272.0,7.1
3951.0,78,3.6797235023041477,0.9859916596121459,2962.0,6.7
3952.0,86,3.622156862745098,0.9040248561122485,1064.0,5.7
3953.0,232,2.2642215568862274,1.0540557626974847,6987.0,7.6
3954.0,446,2.78125,1.0959609113234543,12080.0,7.2
3955.0,60,2.545929018789144,1.118608220170631,2456.0,5.6
3956.0,172,2.3580968280467447,1.02757811051878,2290.0,7.1
3957.0,292,2.965964343598055,1.0741844166921337,6719.0,5.5
3958.0,147,1.9333333333333333,0.9940119222084496,15373.0,5.7
3959.0,591,3.699372603694667,0.8607671626686733,34526.0,5.5
3960.0,169,2.927536231884058,0.942799691239744,3244.0,6.2
3961.0,21,2.23921568627451,1.0231271512052735,1355.0,5.5
3962.0,635,1.5695970695970696,0.9288624757276556,16901.0,6.1
3963.0,139,3.310838445807771,0.9971810228285449,3686.0,4.8
3964.0,1155,3.5236593059936907,0.9211788504853484,25897.0,6.6
3965.0,214,3.691780821917808,0.8958241694474951,4296.0,6.1
3966.0,1041,3.7764127764127764,0.8962889590759697,14580.0,5.5
3967.0,100,3.804643186914655,0.8796794630773017,301.0,6.9
3968.0,1908,2.8736020806241873,0.9824249833256857,58836.0,7.2
3969.0,1218,3.3375433860393366,1.0771028234720064,13054.0,7.3
3970.0,594,3.3268292682926828,1.1996781411180348,24535.0,7.3
3971.0,368,3.1655844155844157,1.0937361686224536,8881.0,5.2
3972.0,3198,3.728784792939579,0.9767760020006919,45189.0,6.6
3973.0,1074,1.9874564459930313,1.170676775030346,12317.0,5.0
3974.0,466,2.4288537549407114,1.1421216812917603,4868.0,7.5
3975.0,323,2.3123689727463312,0.9787200343253987,2456.0,7.9
3976.0,857,2.717741935483871,1.1111246987828922,14028.0,7.1
3977.0,470,2.8072854728672465,1.0702254771976618,8972.0,6.0
3978.0,1213,,,15407.0,7.1
3979.0,270,2.5019601437438745,1.156607649386821,8995.0,5.6
3980.0,7185,3.5983198506533913,0.9102129880053479,222337.0,7.6
3981.0,789,2.7541931752458066,0.9842650102202768,30102.0,5.5
3982.0,1767,3.422110552763819,1.0287354048397988,14191.0,7.2
3983.0,30443,4.054770926627627,0.8275268141108391,1018199.0,8.5
3984.0,155,3.5122790911177417,0.8178440757205957,3747.0,6.4
3985.0,1557,3.604964539007092,0.7794708141817668,48403.0,6.2
3986.0,490,2.961276595744681,0.9476567285971681,12091.0,5.0
3987.0,17,2.9523026315789473,0.9717203526453106,113.0,6.4
3988.0,996,2.9055931599572498,1.1168154484547748,22076.0,6.1
3989.0,3682,,,98265.0,5.5
3990.0,634,2.551169590643275,1.1739043141130563,16631.0,5.3
3991.0,1534,2.3925174381737477,1.1242684326874945,26217.0,6.2
3992.0,5511,3.591254752851711,0.8994002921537438,205199.0,8.1
3993.0,127,3.537199542159481,0.9511188759953194,778.0,6.8
3994.0,244,3.4818517152342308,0.9423603618793632,4806.0,7.7
3995.0,2795,3.0517241379310347,1.490115213583733,68015.0,6.3
3996.0,7341,3.903248306098047,0.9492563083191452,222193.0,7.6
3997.0,391,2.0703468490473864,1.1060285468735003,17135.0,5.8
3998.0,213,3.166165090283749,0.9129951165482781,3300.0,5.9
3999.0,96,2.813632030505243,1.0437726187660492,1059.0,7.1
4000.0,65,3.4832214765100673,0.7760406022959973,1393.0,7.3
4001.0,82,2.712328767123288,0.9823188899291172,703.0,7.2
4002.0,11986,3.5816486332574033,0.9191992773730395,204184.0,6.7
4003.0,2012,2.870752427184466,0.9562006718160498,47211.0,5.9
4004.0,1307,2.9761904761904763,1.2295953651119387,20382.0,5.4
4005.0,79,3.2567839195979897,0.8802861346039592,1947.0,5.7
4006.0,149,3.2378349788434413,1.2525572159017804,6987.0,5.4
4007.0,768,3.719580721850011,0.7740112288057728,34356.0,7.2
4008.0,138,3.429679552390641,0.892506238900159,5232.0,7.5
4009.0,51,3.500635324015248,0.8606832618767483,580.0,6.2
