filename,classe,xmin,ymin,xmax,ymax,imagetteName
image_2019-06-15_07-39-18.jpg,corneille,888,241,896,248,image_2019-06-15_07-39-18_corneille_563.JPG
image_2019-06-15_07-39-18.jpg,ground,878,239,886,246,image_2019-06-15_07-39-18_ground_564.JPG
image_2019-06-15_07-39-34.jpg,corneille,888,241,894,248,image_2019-06-15_07-39-34_corneille_565.JPG
image_2019-06-15_07-39-34.jpg,ground,880,239,886,246,image_2019-06-15_07-39-34_ground_566.JPG
image_2019-06-15_07-39-51.jpg,corneille,698,273,706,281,image_2019-06-15_07-39-51_corneille_567.JPG
image_2019-06-15_07-39-51.jpg,ground,688,271,696,279,image_2019-06-15_07-39-51_ground_568.JPG
image_2019-06-15_07-39-51.jpg,corneille,888,240,897,249,image_2019-06-15_07-39-51_corneille_569.JPG
image_2019-06-15_07-39-51.jpg,ground,878,238,887,247,image_2019-06-15_07-39-51_ground_570.JPG
image_2019-06-15_07-40-08.jpg,corneille,889,240,896,248,image_2019-06-15_07-40-08_corneille_571.JPG
image_2019-06-15_07-40-08.jpg,ground,880,238,887,246,image_2019-06-15_07-40-08_ground_572.JPG
image_2019-06-15_07-40-08.jpg,corneille,700,273,706,281,image_2019-06-15_07-40-08_corneille_573.JPG
image_2019-06-15_07-40-08.jpg,ground,692,271,698,279,image_2019-06-15_07-40-08_ground_574.JPG
image_2019-06-15_07-40-24.jpg,corneille,889,240,898,248,image_2019-06-15_07-40-24_corneille_575.JPG
image_2019-06-15_07-40-24.jpg,ground,878,238,887,246,image_2019-06-15_07-40-24_ground_576.JPG
image_2019-06-15_07-40-41.jpg,corneille,890,241,896,249,image_2019-06-15_07-40-41_corneille_577.JPG
image_2019-06-15_07-40-41.jpg,ground,882,239,888,247,image_2019-06-15_07-40-41_ground_578.JPG
image_2019-06-15_07-41-31.jpg,corneille,753,267,763,273,image_2019-06-15_07-41-31_corneille_579.JPG
image_2019-06-15_07-41-31.jpg,ground,742,265,752,271,image_2019-06-15_07-41-31_ground_580.JPG
image_2019-06-15_07-42-05.jpg,corneille,843,257,851,265,image_2019-06-15_07-42-05_corneille_581.JPG
image_2019-06-15_07-42-05.jpg,ground,833,255,841,263,image_2019-06-15_07-42-05_ground_582.JPG
image_2019-06-15_08-21-19.jpg,faisan,416,592,571,666,image_2019-06-15_08-21-19_faisan_583.JPG
image_2019-06-15_08-21-19.jpg,ground,560,590,715,664,image_2019-06-15_08-21-19_ground_584.JPG
image_2019-06-15_08-21-36.jpg,faisan,685,503,756,555,image_2019-06-15_08-21-36_faisan_585.JPG
image_2019-06-15_08-21-36.jpg,ground,752,501,823,553,image_2019-06-15_08-21-36_ground_586.JPG
image_2019-06-15_08-21-36.jpg,faisan,845,535,1012,640,image_2019-06-15_08-21-36_faisan_587.JPG
image_2019-06-15_08-21-36.jpg,ground,1001,533,1168,638,image_2019-06-15_08-21-36_ground_588.JPG
image_2019-06-15_08-21-52.jpg,faisan,765,482,835,549,image_2019-06-15_08-21-52_faisan_589.JPG
image_2019-06-15_08-21-52.jpg,ground,698,480,768,547,image_2019-06-15_08-21-52_ground_590.JPG
image_2019-06-15_08-21-52.jpg,faisan,872,530,1011,640,image_2019-06-15_08-21-52_faisan_591.JPG
image_2019-06-15_08-21-52.jpg,ground,1002,528,1141,638,image_2019-06-15_08-21-52_ground_592.JPG
image_2019-06-15_08-22-09.jpg,faisan,846,517,921,568,image_2019-06-15_08-22-09_faisan_593.JPG
image_2019-06-15_08-22-09.jpg,ground,774,515,849,566,image_2019-06-15_08-22-09_ground_594.JPG
image_2019-06-15_08-22-09.jpg,faisan,914,586,1101,644,image_2019-06-15_08-22-09_faisan_595.JPG
image_2019-06-15_08-22-09.jpg,ground,740,584,927,642,image_2019-06-15_08-22-09_ground_596.JPG
image_2019-06-15_08-22-42.jpg,faisan,928,552,1072,649,image_2019-06-15_08-22-42_faisan_597.JPG
image_2019-06-15_08-22-42.jpg,ground,794,550,938,647,image_2019-06-15_08-22-42_ground_598.JPG
image_2019-06-15_08-22-59.jpg,faisan,936,546,1073,648,image_2019-06-15_08-22-59_faisan_599.JPG
image_2019-06-15_08-22-59.jpg,ground,808,544,945,646,image_2019-06-15_08-22-59_ground_600.JPG
image_2019-06-15_08-23-16.jpg,faisan,775,501,865,578,image_2019-06-15_08-23-16_faisan_601.JPG
image_2019-06-15_08-23-16.jpg,ground,690,499,780,576,image_2019-06-15_08-23-16_ground_602.JPG
image_2019-06-15_08-23-33.jpg,faisan,484,452,539,502,image_2019-06-15_08-23-33_faisan_603.JPG
image_2019-06-15_08-23-33.jpg,ground,431,450,486,500,image_2019-06-15_08-23-33_ground_604.JPG
image_2019-06-15_08-23-33.jpg,faisan,966,538,1058,618,image_2019-06-15_08-23-33_faisan_605.JPG
image_2019-06-15_08-23-33.jpg,ground,880,536,972,616,image_2019-06-15_08-23-33_ground_606.JPG
image_2019-06-15_08-24-06.jpg,faisan,313,470,367,514,image_2019-06-15_08-24-06_faisan_607.JPG
image_2019-06-15_08-24-06.jpg,ground,260,468,314,512,image_2019-06-15_08-24-06_ground_608.JPG
image_2019-06-15_08-24-06.jpg,faisan,411,448,480,495,image_2019-06-15_08-24-06_faisan_609.JPG
image_2019-06-15_08-24-06.jpg,ground,477,446,546,493,image_2019-06-15_08-24-06_ground_610.JPG
image_2019-06-15_08-24-23.jpg,faisan,79,494,150,535,image_2019-06-15_08-24-23_faisan_611.JPG
image_2019-06-15_08-24-23.jpg,ground,146,492,217,533,image_2019-06-15_08-24-23_ground_612.JPG
image_2019-06-15_08-33-33.jpg,faisan,357,493,418,526,image_2019-06-15_08-33-33_faisan_613.JPG
image_2019-06-15_08-33-33.jpg,ground,416,491,477,524,image_2019-06-15_08-33-33_ground_614.JPG
image_2019-06-15_08-33-50.jpg,faisan,55,559,147,608,image_2019-06-15_08-33-50_faisan_615.JPG
image_2019-06-15_08-33-50.jpg,ground,142,557,234,606,image_2019-06-15_08-33-50_ground_616.JPG
image_2019-06-15_08-34-07.jpg,faisan,926,493,1051,584,image_2019-06-15_08-34-07_faisan_617.JPG
image_2019-06-15_08-34-07.jpg,ground,807,491,932,582,image_2019-06-15_08-34-07_ground_618.JPG
image_2019-06-15_08-34-24.jpg,faisan,1103,523,1270,569,image_2019-06-15_08-34-24_faisan_619.JPG
image_2019-06-15_08-34-24.jpg,ground,948,521,1115,567,image_2019-06-15_08-34-24_ground_620.JPG
image_2019-06-15_09-20-19.jpg,faisan,1174,424,1244,508,image_2019-06-15_09-20-19_faisan_621.JPG
image_2019-06-15_09-20-19.jpg,ground,1108,422,1178,506,image_2019-06-15_09-20-19_ground_622.JPG
image_2019-06-15_09-20-35.jpg,faisan,1167,415,1235,505,image_2019-06-15_09-20-35_faisan_623.JPG
image_2019-06-15_09-20-35.jpg,ground,1103,413,1171,503,image_2019-06-15_09-20-35_ground_624.JPG
image_2019-06-15_09-20-52.jpg,faisan,1205,362,1256,402,image_2019-06-15_09-20-52_faisan_625.JPG
image_2019-06-15_09-20-52.jpg,ground,1156,360,1207,400,image_2019-06-15_09-20-52_ground_626.JPG
image_2019-06-15_09-21-09.jpg,faisan,1268,303,1280,333,image_2019-06-15_09-21-09_faisan_627.JPG
image_2019-06-15_09-21-09.jpg,ground,1254,301,1266,331,image_2019-06-15_09-21-09_ground_628.JPG
image_2019-06-15_09-21-26.jpg,faisan,1167,289,1206,317,image_2019-06-15_09-21-26_faisan_629.JPG
image_2019-06-15_09-21-26.jpg,ground,1128,287,1167,315,image_2019-06-15_09-21-26_ground_630.JPG
image_2019-06-15_09-21-42.jpg,faisan,1041,284,1076,314,image_2019-06-15_09-21-42_faisan_631.JPG
image_2019-06-15_09-21-42.jpg,ground,1006,282,1041,312,image_2019-06-15_09-21-42_ground_632.JPG
image_2019-06-15_09-21-59.jpg,faisan,876,301,900,320,image_2019-06-15_09-21-59_faisan_633.JPG
image_2019-06-15_09-21-59.jpg,ground,853,299,877,318,image_2019-06-15_09-21-59_ground_634.JPG
image_2019-06-15_09-22-16.jpg,faisan,751,314,760,320,image_2019-06-15_09-22-16_faisan_635.JPG
image_2019-06-15_09-22-16.jpg,ground,761,312,770,318,image_2019-06-15_09-22-16_ground_636.JPG
image_2019-06-15_09-22-32.jpg,faisan,594,321,613,338,image_2019-06-15_09-22-32_faisan_637.JPG
image_2019-06-15_09-22-32.jpg,ground,615,319,634,336,image_2019-06-15_09-22-32_ground_638.JPG
image_2019-06-15_09-22-49.jpg,faisan,492,325,503,338,image_2019-06-15_09-22-49_faisan_639.JPG
image_2019-06-15_09-22-49.jpg,ground,504,323,515,336,image_2019-06-15_09-22-49_ground_640.JPG
image_2019-06-15_09-23-06.jpg,faisan,413,322,425,335,image_2019-06-15_09-23-06_faisan_641.JPG
image_2019-06-15_09-23-06.jpg,ground,427,320,439,333,image_2019-06-15_09-23-06_ground_642.JPG
image_2019-06-15_10-15-08.jpg,corneille,474,308,481,317,image_2019-06-15_10-15-08_corneille_643.JPG
image_2019-06-15_10-15-08.jpg,ground,465,306,472,315,image_2019-06-15_10-15-08_ground_644.JPG
image_2019-06-15_10-15-25.jpg,corneille,529,297,541,305,image_2019-06-15_10-15-25_corneille_645.JPG
image_2019-06-15_10-15-42.jpg,corneille,615,288,626,297,image_2019-06-15_10-15-42_corneille_646.JPG
image_2019-06-15_10-15-42.jpg,ground,602,286,613,295,image_2019-06-15_10-15-42_ground_647.JPG
image_2019-06-15_10-15-42.jpg,corneille,741,265,751,275,image_2019-06-15_10-15-42_corneille_648.JPG
image_2019-06-15_10-15-42.jpg,ground,730,263,740,273,image_2019-06-15_10-15-42_ground_649.JPG
image_2019-06-15_10-15-58.jpg,corneille,715,278,721,283,image_2019-06-15_10-15-58_corneille_650.JPG
image_2019-06-15_10-15-58.jpg,ground,707,276,713,281,image_2019-06-15_10-15-58_ground_651.JPG
image_2019-06-15_10-15-58.jpg,corneille,871,247,877,253,image_2019-06-15_10-15-58_corneille_652.JPG
image_2019-06-15_10-15-58.jpg,ground,863,245,869,251,image_2019-06-15_10-15-58_ground_653.JPG
image_2019-06-15_10-47-26.jpg,faisan,927,262,955,272,image_2019-06-15_10-47-26_faisan_654.JPG
image_2019-06-15_10-47-26.jpg,ground,900,260,928,270,image_2019-06-15_10-47-26_ground_655.JPG
image_2019-06-15_11-21-09.jpg,corneille,542,322,551,334,image_2019-06-15_11-21-09_corneille_656.JPG
image_2019-06-15_11-21-09.jpg,ground,531,320,540,332,image_2019-06-15_11-21-09_ground_657.JPG
image_2019-06-15_11-21-09.jpg,corneille,656,532,711,583,image_2019-06-15_11-21-09_corneille_658.JPG
image_2019-06-15_11-21-09.jpg,ground,603,530,658,581,image_2019-06-15_11-21-09_ground_659.JPG
image_2019-06-15_11-21-25.jpg,corneille,520,334,529,347,image_2019-06-15_11-21-25_corneille_660.JPG
image_2019-06-15_11-21-25.jpg,ground,509,332,518,345,image_2019-06-15_11-21-25_ground_661.JPG
image_2019-06-15_11-21-42.jpg,corneille,436,360,460,373,image_2019-06-15_11-21-42_corneille_662.JPG
image_2019-06-15_11-21-42.jpg,ground,412,358,436,371,image_2019-06-15_11-21-42_ground_663.JPG
image_2019-06-15_11-22-32.jpg,corneille,1153,455,1184,524,image_2019-06-15_11-22-32_corneille_664.JPG
image_2019-06-15_11-22-32.jpg,ground,1122,453,1153,522,image_2019-06-15_11-22-32_ground_665.JPG
image_2019-06-15_11-22-49.jpg,corneille,1180,380,1203,414,image_2019-06-15_11-22-49_corneille_666.JPG
image_2019-06-15_11-22-49.jpg,ground,1157,378,1180,412,image_2019-06-15_11-22-49_ground_667.JPG
image_2019-06-15_11-23-05.jpg,corneille,1222,292,1240,320,image_2019-06-15_11-23-05_corneille_668.JPG
image_2019-06-15_11-23-05.jpg,ground,1202,290,1220,318,image_2019-06-15_11-23-05_ground_669.JPG
image_2019-06-15_11-27-16.jpg,corneille,105,478,151,512,image_2019-06-15_11-27-16_corneille_670.JPG
image_2019-06-15_11-27-16.jpg,ground,150,476,196,510,image_2019-06-15_11-27-16_ground_671.JPG
image_2019-06-15_11-27-16.jpg,corneille,339,407,414,466,image_2019-06-15_11-27-16_corneille_672.JPG
image_2019-06-15_11-27-16.jpg,ground,268,405,343,464,image_2019-06-15_11-27-16_ground_673.JPG
image_2019-06-15_11-27-33.jpg,corneille,295,532,332,579,image_2019-06-15_11-27-33_corneille_674.JPG
image_2019-06-15_11-27-33.jpg,ground,332,530,369,577,image_2019-06-15_11-27-33_ground_675.JPG
image_2019-06-15_11-27-49.jpg,corneille,133,537,182,588,image_2019-06-15_11-27-49_corneille_676.JPG
image_2019-06-15_11-27-49.jpg,ground,85,535,134,586,image_2019-06-15_11-27-49_ground_677.JPG
image_2019-06-15_11-27-49.jpg,corneille,759,503,797,533,image_2019-06-15_11-27-49_corneille_678.JPG
image_2019-06-15_11-27-49.jpg,ground,721,501,759,531,image_2019-06-15_11-27-49_ground_679.JPG
image_2019-06-15_11-55-40.jpg,corneille,371,341,380,354,image_2019-06-15_11-55-40_corneille_680.JPG
image_2019-06-15_11-55-40.jpg,ground,360,339,369,352,image_2019-06-15_11-55-40_ground_681.JPG
image_2019-06-15_11-55-56.jpg,corneille,305,362,317,373,image_2019-06-15_11-55-56_corneille_682.JPG
image_2019-06-15_11-55-56.jpg,ground,291,360,303,371,image_2019-06-15_11-55-56_ground_683.JPG
image_2019-06-15_11-55-56.jpg,corneille,391,338,409,347,image_2019-06-15_11-55-56_corneille_684.JPG
image_2019-06-15_11-55-56.jpg,ground,371,336,389,345,image_2019-06-15_11-55-56_ground_685.JPG
image_2019-06-15_11-56-13.jpg,corneille,234,376,249,389,image_2019-06-15_11-56-13_corneille_686.JPG
image_2019-06-15_11-56-13.jpg,ground,217,374,232,387,image_2019-06-15_11-56-13_ground_687.JPG
image_2019-06-15_11-56-13.jpg,corneille,332,344,346,359,image_2019-06-15_11-56-13_corneille_688.JPG
image_2019-06-15_11-56-13.jpg,ground,348,342,362,357,image_2019-06-15_11-56-13_ground_689.JPG
image_2019-06-15_11-56-30.jpg,corneille,291,392,317,404,image_2019-06-15_11-56-30_corneille_690.JPG
image_2019-06-15_11-56-30.jpg,ground,289,407,315,419,image_2019-06-15_11-56-30_ground_691.JPG
image_2019-06-15_11-56-30.jpg,corneille,474,360,496,375,image_2019-06-15_11-56-30_corneille_692.JPG
image_2019-06-15_11-56-30.jpg,ground,452,358,474,373,image_2019-06-15_11-56-30_ground_693.JPG
image_2019-06-15_11-56-30.jpg,corneille,299,353,313,365,image_2019-06-15_11-56-30_corneille_694.JPG
image_2019-06-15_11-56-30.jpg,ground,314,351,328,363,image_2019-06-15_11-56-30_ground_695.JPG
image_2019-06-15_11-56-30.jpg,corneille,231,362,248,374,image_2019-06-15_11-56-30_corneille_696.JPG
image_2019-06-15_11-56-30.jpg,ground,212,360,229,372,image_2019-06-15_11-56-30_ground_697.JPG
image_2019-06-15_11-56-47.jpg,corneille,692,335,711,349,image_2019-06-15_11-56-47_corneille_698.JPG
image_2019-06-15_11-56-47.jpg,ground,672,333,691,347,image_2019-06-15_11-56-47_ground_699.JPG
image_2019-06-15_11-56-47.jpg,corneille,216,374,234,387,image_2019-06-15_11-56-47_corneille_700.JPG
image_2019-06-15_11-56-47.jpg,ground,197,372,215,385,image_2019-06-15_11-56-47_ground_701.JPG
image_2019-06-15_11-56-47.jpg,corneille,301,349,315,365,image_2019-06-15_11-56-47_corneille_702.JPG
image_2019-06-15_11-56-47.jpg,ground,286,347,300,363,image_2019-06-15_11-56-47_ground_703.JPG
image_2019-06-15_11-56-47.jpg,corneille,295,389,320,403,image_2019-06-15_11-56-47_corneille_704.JPG
image_2019-06-15_11-56-47.jpg,ground,320,387,345,401,image_2019-06-15_11-56-47_ground_705.JPG
image_2019-06-15_11-57-03.jpg,corneille,293,393,308,407,image_2019-06-15_11-57-03_corneille_706.JPG
image_2019-06-15_11-57-03.jpg,ground,277,391,292,405,image_2019-06-15_11-57-03_ground_707.JPG
image_2019-06-15_11-57-03.jpg,corneille,316,356,333,365,image_2019-06-15_11-57-03_corneille_708.JPG
image_2019-06-15_11-57-03.jpg,ground,297,354,314,363,image_2019-06-15_11-57-03_ground_709.JPG
image_2019-06-15_11-57-03.jpg,corneille,379,348,392,362,image_2019-06-15_11-57-03_corneille_710.JPG
image_2019-06-15_11-57-03.jpg,ground,394,346,407,360,image_2019-06-15_11-57-03_ground_711.JPG
image_2019-06-15_11-57-03.jpg,corneille,975,291,990,301,image_2019-06-15_11-57-03_corneille_712.JPG
image_2019-06-15_11-57-03.jpg,ground,992,289,1007,299,image_2019-06-15_11-57-03_ground_713.JPG
image_2019-06-15_11-57-20.jpg,corneille,290,363,303,374,image_2019-06-15_11-57-20_corneille_714.JPG
image_2019-06-15_11-57-20.jpg,ground,275,361,288,372,image_2019-06-15_11-57-20_ground_715.JPG
image_2019-06-15_11-57-20.jpg,corneille,390,384,404,397,image_2019-06-15_11-57-20_corneille_716.JPG
image_2019-06-15_11-57-20.jpg,ground,375,382,389,395,image_2019-06-15_11-57-20_ground_717.JPG
image_2019-06-15_11-57-20.jpg,corneille,465,328,477,339,image_2019-06-15_11-57-20_corneille_718.JPG
image_2019-06-15_11-57-20.jpg,ground,451,326,463,337,image_2019-06-15_11-57-20_ground_719.JPG
image_2019-06-15_11-57-20.jpg,corneille,1115,254,1127,268,image_2019-06-15_11-57-20_corneille_720.JPG
image_2019-06-15_11-57-20.jpg,ground,1101,252,1113,266,image_2019-06-15_11-57-20_ground_721.JPG
image_2019-06-15_11-57-37.jpg,corneille,1122,246,1134,256,image_2019-06-15_11-57-37_corneille_722.JPG
image_2019-06-15_11-57-37.jpg,ground,1109,244,1121,254,image_2019-06-15_11-57-37_ground_723.JPG
image_2019-06-15_11-57-37.jpg,corneille,237,373,252,385,image_2019-06-15_11-57-37_corneille_724.JPG
image_2019-06-15_11-57-37.jpg,ground,220,371,235,383,image_2019-06-15_11-57-37_ground_725.JPG
image_2019-06-15_11-57-37.jpg,corneille,291,410,319,424,image_2019-06-15_11-57-37_corneille_726.JPG
image_2019-06-15_11-57-37.jpg,ground,263,408,291,422,image_2019-06-15_11-57-37_ground_727.JPG
image_2019-06-15_11-57-37.jpg,corneille,420,327,428,340,image_2019-06-15_11-57-37_corneille_728.JPG
image_2019-06-15_11-57-37.jpg,ground,411,325,419,338,image_2019-06-15_11-57-37_ground_729.JPG
image_2019-06-15_11-57-53.jpg,corneille,28,461,39,471,image_2019-06-15_11-57-53_corneille_730.JPG
image_2019-06-15_11-57-53.jpg,ground,41,459,52,469,image_2019-06-15_11-57-53_ground_731.JPG
image_2019-06-15_11-57-53.jpg,corneille,293,407,319,424,image_2019-06-15_11-57-53_corneille_732.JPG
image_2019-06-15_11-57-53.jpg,ground,318,405,344,422,image_2019-06-15_11-57-53_ground_733.JPG
image_2019-06-15_11-57-53.jpg,corneille,222,372,240,387,image_2019-06-15_11-57-53_corneille_734.JPG
image_2019-06-15_11-57-53.jpg,ground,202,370,220,385,image_2019-06-15_11-57-53_ground_735.JPG
image_2019-06-15_11-57-53.jpg,corneille,376,328,383,338,image_2019-06-15_11-57-53_corneille_736.JPG
image_2019-06-15_11-57-53.jpg,ground,368,326,375,336,image_2019-06-15_11-57-53_ground_737.JPG
image_2019-06-15_11-57-53.jpg,corneille,1178,224,1186,237,image_2019-06-15_11-57-53_corneille_738.JPG
image_2019-06-15_11-57-53.jpg,ground,1168,222,1176,235,image_2019-06-15_11-57-53_ground_739.JPG
image_2019-06-15_11-58-10.jpg,corneille,1194,214,1204,225,image_2019-06-15_11-58-10_corneille_740.JPG
image_2019-06-15_11-58-10.jpg,ground,1183,212,1193,223,image_2019-06-15_11-58-10_ground_741.JPG
image_2019-06-15_11-58-10.jpg,corneille,453,311,464,319,image_2019-06-15_11-58-10_corneille_742.JPG
image_2019-06-15_11-58-10.jpg,ground,440,309,451,317,image_2019-06-15_11-58-10_ground_743.JPG
image_2019-06-15_11-58-10.jpg,corneille,220,387,242,397,image_2019-06-15_11-58-10_corneille_744.JPG
image_2019-06-15_11-58-10.jpg,ground,241,385,263,395,image_2019-06-15_11-58-10_ground_745.JPG
image_2019-06-15_11-58-10.jpg,corneille,221,412,250,429,image_2019-06-15_11-58-10_corneille_746.JPG
image_2019-06-15_11-58-10.jpg,ground,250,410,279,427,image_2019-06-15_11-58-10_ground_747.JPG
image_2019-06-15_11-58-10.jpg,corneille,91,490,100,500,image_2019-06-15_11-58-10_corneille_748.JPG
image_2019-06-15_11-58-10.jpg,ground,80,488,89,498,image_2019-06-15_11-58-10_ground_749.JPG
image_2019-06-15_11-58-27.jpg,corneille,147,537,170,560,image_2019-06-15_11-58-27_corneille_750.JPG
image_2019-06-15_11-58-27.jpg,ground,125,535,148,558,image_2019-06-15_11-58-27_ground_751.JPG
image_2019-06-15_11-58-27.jpg,corneille,189,428,203,442,image_2019-06-15_11-58-27_corneille_752.JPG
image_2019-06-15_11-58-27.jpg,ground,173,426,187,440,image_2019-06-15_11-58-27_ground_753.JPG
image_2019-06-15_11-58-27.jpg,corneille,219,385,235,397,image_2019-06-15_11-58-27_corneille_754.JPG
image_2019-06-15_11-58-27.jpg,ground,200,383,216,395,image_2019-06-15_11-58-27_ground_755.JPG
image_2019-06-15_11-58-27.jpg,corneille,514,299,522,312,image_2019-06-15_11-58-27_corneille_756.JPG
image_2019-06-15_11-58-27.jpg,ground,505,297,513,310,image_2019-06-15_11-58-27_ground_757.JPG
image_2019-06-15_11-58-43.jpg,corneille,123,446,160,460,image_2019-06-15_11-58-43_corneille_758.JPG
image_2019-06-15_11-58-43.jpg,ground,86,444,123,458,image_2019-06-15_11-58-43_ground_759.JPG
image_2019-06-15_11-58-43.jpg,corneille,213,387,231,398,image_2019-06-15_11-58-43_corneille_760.JPG
image_2019-06-15_11-58-43.jpg,ground,193,385,211,396,image_2019-06-15_11-58-43_ground_761.JPG
image_2019-06-15_11-58-43.jpg,corneille,485,494,497,513,image_2019-06-15_11-58-43_corneille_762.JPG
image_2019-06-15_11-58-43.jpg,ground,471,492,483,511,image_2019-06-15_11-58-43_ground_763.JPG
image_2019-06-15_11-58-43.jpg,corneille,780,298,789,311,image_2019-06-15_11-58-43_corneille_764.JPG
image_2019-06-15_11-58-43.jpg,ground,770,296,779,309,image_2019-06-15_11-58-43_ground_765.JPG
image_2019-06-15_11-58-43.jpg,corneille,522,299,530,308,image_2019-06-15_11-58-43_corneille_766.JPG
image_2019-06-15_11-58-43.jpg,ground,512,297,520,306,image_2019-06-15_11-58-43_ground_767.JPG
image_2019-06-15_11-59-00.jpg,corneille,197,446,234,462,image_2019-06-15_11-59-00_corneille_768.JPG
image_2019-06-15_11-59-00.jpg,ground,160,444,197,460,image_2019-06-15_11-59-00_ground_769.JPG
image_2019-06-15_11-59-00.jpg,corneille,204,388,215,402,image_2019-06-15_11-59-00_corneille_770.JPG
image_2019-06-15_11-59-00.jpg,ground,192,386,203,400,image_2019-06-15_11-59-00_ground_771.JPG
image_2019-06-15_11-59-00.jpg,corneille,751,261,756,267,image_2019-06-15_11-59-00_corneille_772.JPG
image_2019-06-15_11-59-00.jpg,ground,744,259,749,265,image_2019-06-15_11-59-00_ground_773.JPG
image_2019-06-15_11-59-00.jpg,corneille,988,384,1007,395,image_2019-06-15_11-59-00_corneille_774.JPG
image_2019-06-15_11-59-00.jpg,ground,968,382,987,393,image_2019-06-15_11-59-00_ground_775.JPG
image_2019-06-15_11-59-17.jpg,corneille,85,394,111,417,image_2019-06-15_11-59-17_corneille_776.JPG
image_2019-06-15_11-59-17.jpg,ground,59,392,85,415,image_2019-06-15_11-59-17_ground_777.JPG
image_2019-06-15_11-59-17.jpg,corneille,236,452,266,466,image_2019-06-15_11-59-17_corneille_778.JPG
image_2019-06-15_11-59-17.jpg,ground,206,450,236,464,image_2019-06-15_11-59-17_ground_779.JPG
image_2019-06-15_11-59-17.jpg,corneille,953,517,981,557,image_2019-06-15_11-59-17_corneille_780.JPG
image_2019-06-15_11-59-17.jpg,ground,925,515,953,555,image_2019-06-15_11-59-17_ground_781.JPG
image_2019-06-15_11-59-17.jpg,corneille,1159,417,1171,430,image_2019-06-15_11-59-17_corneille_782.JPG
image_2019-06-15_11-59-17.jpg,ground,1145,415,1157,428,image_2019-06-15_11-59-17_ground_783.JPG
image_2019-06-15_11-59-17.jpg,corneille,1199,480,1231,499,image_2019-06-15_11-59-17_corneille_784.JPG
image_2019-06-15_11-59-17.jpg,ground,1168,478,1200,497,image_2019-06-15_11-59-17_ground_785.JPG
image_2019-06-15_11-59-17.jpg,corneille,759,255,768,264,image_2019-06-15_11-59-17_corneille_786.JPG
image_2019-06-15_11-59-17.jpg,ground,748,253,757,262,image_2019-06-15_11-59-17_ground_787.JPG
image_2019-06-15_11-59-34.jpg,corneille,28,410,43,425,image_2019-06-15_11-59-34_corneille_788.JPG
image_2019-06-15_11-59-34.jpg,ground,45,408,60,423,image_2019-06-15_11-59-34_ground_789.JPG
image_2019-06-15_11-59-34.jpg,corneille,232,452,262,467,image_2019-06-15_11-59-34_corneille_790.JPG
image_2019-06-15_11-59-34.jpg,ground,202,450,232,465,image_2019-06-15_11-59-34_ground_791.JPG
image_2019-06-15_11-59-34.jpg,corneille,836,573,867,601,image_2019-06-15_11-59-34_corneille_792.JPG
image_2019-06-15_11-59-34.jpg,ground,805,571,836,599,image_2019-06-15_11-59-34_ground_793.JPG
image_2019-06-15_11-59-50.jpg,corneille,193,621,210,652,image_2019-06-15_11-59-50_corneille_794.JPG
image_2019-06-15_11-59-50.jpg,ground,174,619,191,650,image_2019-06-15_11-59-50_ground_795.JPG
image_2019-06-15_11-59-50.jpg,corneille,260,448,292,471,image_2019-06-15_11-59-50_corneille_796.JPG
image_2019-06-15_11-59-50.jpg,ground,228,446,260,469,image_2019-06-15_11-59-50_ground_797.JPG
image_2019-06-15_12-00-07.jpg,corneille,0,513,54,544,image_2019-06-15_12-00-07_corneille_798.JPG
image_2019-06-15_12-00-07.jpg,ground,52,511,108,542,image_2019-06-15_12-00-07_ground_799.JPG
image_2019-06-15_12-01-30.jpg,corneille,256,496,281,536,image_2019-06-15_12-01-30_corneille_800.JPG
image_2019-06-15_12-01-30.jpg,ground,231,494,256,534,image_2019-06-15_12-01-30_ground_801.JPG
image_2019-06-15_12-01-47.jpg,corneille,396,329,423,347,image_2019-06-15_12-01-47_corneille_802.JPG
image_2019-06-15_12-01-47.jpg,ground,370,327,397,345,image_2019-06-15_12-01-47_ground_803.JPG
image_2019-06-15_12-01-47.jpg,corneille,525,320,554,331,image_2019-06-15_12-01-47_corneille_804.JPG
image_2019-06-15_12-01-47.jpg,ground,496,318,525,329,image_2019-06-15_12-01-47_ground_805.JPG
image_2019-06-15_12-01-47.jpg,corneille,750,274,758,280,image_2019-06-15_12-01-47_corneille_806.JPG
image_2019-06-15_12-01-47.jpg,ground,740,272,748,278,image_2019-06-15_12-01-47_ground_807.JPG
image_2019-06-15_12-02-04.jpg,corneille,843,278,854,286,image_2019-06-15_12-02-04_corneille_808.JPG
image_2019-06-15_12-02-04.jpg,ground,855,276,866,284,image_2019-06-15_12-02-04_ground_809.JPG
image_2019-06-15_12-02-04.jpg,corneille,809,284,818,294,image_2019-06-15_12-02-04_corneille_810.JPG
image_2019-06-15_12-02-04.jpg,ground,798,282,807,292,image_2019-06-15_12-02-04_ground_811.JPG
image_2019-06-15_12-02-04.jpg,corneille,821,278,825,286,image_2019-06-15_12-02-04_corneille_812.JPG
image_2019-06-15_12-02-04.jpg,ground,819,268,823,276,image_2019-06-15_12-02-04_ground_813.JPG
image_2019-06-15_12-02-21.jpg,corneille,1179,224,1196,232,image_2019-06-15_12-02-21_corneille_814.JPG
